Name of Restaurant,City,Country Code,Day of week,Start Time,End Time
sushi e,Sydney,AU,4,1830,2230
sushi e,Sydney,AU,4,1200,1500
sushi e,Sydney,AU,3,1800,2230
sushi e,Sydney,AU,3,1200,1500
sushi e,Sydney,AU,2,1800,2230
sushi e,Sydney,AU,2,1200,1500
sushi e,Sydney,AU,1,1800,2230
sushi e,Sydney,AU,1,1200,1500
sushi e,Sydney,AU,0,1800,2230
sushi e,Sydney,AU,0,1200,1500
Sushi Ginza Onodera,New York,US,5,1800,2030
Sushi Ginza Onodera,New York,US,4,1800,2030
Sushi Ginza Onodera,New York,US,4,1200,1330
Sushi Ginza Onodera,New York,US,3,1800,2030
Sushi Ginza Onodera,New York,US,3,1200,1330
Sushi Ginza Onodera,New York,US,2,1800,2030
Sushi Ginza Onodera,New York,US,2,1200,1330
Sushi Ginza Onodera,New York,US,1,1800,2030
Sushi Ginza Onodera,New York,US,1,1200,1330
Sushi Ginza Onodera,New York,US,0,1800,2030
Sushi Ginza Onodera,New York,US,0,1200,1330
Sushi Hagi,Las Vegas,US,6,1700,2230
Sushi Hagi,Las Vegas,US,5,1700,2230
Sushi Hagi,Las Vegas,US,4,1700,2230
Sushi Hagi,Las Vegas,US,3,1700,2230
Sushi Hagi,Las Vegas,US,2,1700,2230
Sushi Hagi,Las Vegas,US,1,1700,2230
Sushi Hiro,Las Vegas,US,6,1200,2200
Sushi Hiro,Las Vegas,US,5,1200,2300
Sushi Hiro,Las Vegas,US,4,1130,2300
Sushi Hiro,Las Vegas,US,3,1130,2200
Sushi Hiro,Las Vegas,US,2,1130,2200
Sushi Hiro,Las Vegas,US,1,1130,2200
Sushi Hiroyoshi Japanese Cuisine,Las Vegas,US,6,1700,2130
Sushi Hiroyoshi Japanese Cuisine,Las Vegas,US,5,1700,2130
Sushi Hiroyoshi Japanese Cuisine,Las Vegas,US,4,1700,2200
Sushi Hiroyoshi Japanese Cuisine,Las Vegas,US,4,1130,1400
Sushi Hiroyoshi Japanese Cuisine,Las Vegas,US,3,1700,2200
Sushi Hiroyoshi Japanese Cuisine,Las Vegas,US,3,1130,1400
Sushi Hiroyoshi Japanese Cuisine,Las Vegas,US,2,1700,2200
Sushi Hiroyoshi Japanese Cuisine,Las Vegas,US,1,1700,2200
Sushi House Goyemon,Las Vegas,US,6,1200,0300
Sushi House Goyemon,Las Vegas,US,5,1200,0300
Sushi House Goyemon,Las Vegas,US,4,1200,0300
Sushi House Goyemon,Las Vegas,US,3,1200,0300
Sushi House Goyemon,Las Vegas,US,2,1200,0300
Sushi House Goyemon,Las Vegas,US,1,1200,0300
Sushi House Goyemon,Las Vegas,US,0,1200,0300
Sushi Hub,Melbourne,AU,6,0900,2200
Sushi Hub,Melbourne,AU,5,0900,2200
Sushi Hub,Melbourne,AU,4,0900,2200
Sushi Hub,Melbourne,AU,3,0900,2200
Sushi Hub,Melbourne,AU,2,0900,2200
Sushi Hub,Melbourne,AU,1,0900,2200
Sushi Hub,Melbourne,AU,0,0900,2200
Sushi Kanpai,Seattle,US,6,1600,2100
Sushi Kanpai,Seattle,US,5,1600,2100
Sushi Kanpai,Seattle,US,4,1600,2100
Sushi Kanpai,Seattle,US,4,1100,1430
Sushi Kanpai,Seattle,US,3,1600,2100
Sushi Kanpai,Seattle,US,3,1100,1430
Sushi Kanpai,Seattle,US,2,1600,2100
Sushi Kanpai,Seattle,US,2,1100,1430
Sushi Kanpai,Seattle,US,1,1600,2100
Sushi Kanpai,Seattle,US,1,1100,1430
Sushi Kanpai,Seattle,US,0,1600,2100
Sushi Kanpai,Seattle,US,0,1100,1430
Sushi Koma,Las Vegas,US,6,1130,0300
Sushi Koma,Las Vegas,US,5,1130,0300
Sushi Koma,Las Vegas,US,4,1130,0300
Sushi Koma,Las Vegas,US,3,1130,0300
Sushi Koma,Las Vegas,US,2,1130,0300
Sushi Koma,Las Vegas,US,1,1130,0300
Sushi Koma,Las Vegas,US,0,1130,0300
Sushi Masa,Melbourne,AU,5,1800,2200
Sushi Masa,Melbourne,AU,4,1800,2200
Sushi Masa,Melbourne,AU,4,1200,1500
Sushi Masa,Melbourne,AU,3,1800,2200
Sushi Masa,Melbourne,AU,3,1200,1500
Sushi Masa,Melbourne,AU,2,1800,2200
Sushi Masa,Melbourne,AU,2,1200,1500
Sushi Masa,Melbourne,AU,1,1800,2200
Sushi Masa,Melbourne,AU,1,1200,1500
Sushi Masa,Melbourne,AU,0,1800,2200
Sushi Masa,Melbourne,AU,0,1200,1500
Sushi Monger,Melbourne,AU,5,1100,1530
Sushi Monger,Melbourne,AU,4,1030,1530
Sushi Monger,Melbourne,AU,3,1030,1530
Sushi Monger,Melbourne,AU,2,1030,1530
Sushi Monger,Melbourne,AU,1,1030,1530
Sushi Monger,Melbourne,AU,0,1030,1530
Sushi Neko,Las Vegas,US,6,1130,0000
Sushi Neko,Las Vegas,US,5,1130,0000
Sushi Neko,Las Vegas,US,4,1130,0000
Sushi Neko,Las Vegas,US,3,1130,0000
Sushi Neko,Las Vegas,US,2,1130,0000
Sushi Neko,Las Vegas,US,1,1130,0000
Sushi Neko,Las Vegas,US,0,1130,0000
Sushi Rio,Sydney,AU,5,1200,2300
Sushi Rio,Sydney,AU,4,1200,2300
Sushi Rio,Sydney,AU,3,1200,2200
Sushi Rio,Sydney,AU,2,1200,2200
Sushi Rio,Sydney,AU,1,1200,2200
Sushi Rio,Sydney,AU,0,1200,2200
Sushi Ronin,Denver,US,6,1700,2200
Sushi Ronin,Denver,US,5,1700,2300
Sushi Ronin,Denver,US,4,1700,2300
Sushi Ronin,Denver,US,3,1700,2200
Sushi Ronin,Denver,US,2,1700,2200
Sushi Ronin,Denver,US,1,1700,2200
Sushi Ronin,Denver,US,0,1700,2200
Sushi Smith,Canberra,AU,4,0900,1830
Sushi Smith,Canberra,AU,3,0900,1930
Sushi Smith,Canberra,AU,2,0900,1930
Sushi Smith,Canberra,AU,1,0900,1930
Sushi Smith,Canberra,AU,0,0900,1930
Sushi Station,Boston,US,6,1600,2100
Sushi Station,Boston,US,5,1200,2230
Sushi Station,Boston,US,4,1100,2230
Sushi Station,Boston,US,3,1100,2200
Sushi Station,Boston,US,2,1100,2200
Sushi Station,Boston,US,1,1100,2200
Sushi Station,Boston,US,0,1100,2200
Sushi Surprise,London,GB,5,1300,2100
Sushi Surprise,London,GB,4,1700,2100
Sushi Surprise,London,GB,4,1130,1500
Sushi Surprise,London,GB,3,1700,2100
Sushi Surprise,London,GB,3,1130,1500
Sushi Surprise,London,GB,2,1700,2100
Sushi Surprise,London,GB,2,1130,1500
Sushi Surprise,London,GB,1,1700,2100
Sushi Surprise,London,GB,1,1130,1500
Sushi Surprise,London,GB,0,1700,2100
Sushi Surprise,London,GB,0,1130,1500
Sushi Takashi,Las Vegas,US,6,1700,0000
Sushi Takashi,Las Vegas,US,5,1700,0000
Sushi Takashi,Las Vegas,US,4,1700,0000
Sushi Takashi,Las Vegas,US,3,1700,0000
Sushi Takashi,Las Vegas,US,2,1700,0000
Sushi Takashi,Las Vegas,US,1,1700,0000
Sushi Ten,Melbourne,AU,4,1200,1600
Sushi Ten,Melbourne,AU,3,1200,1600
Sushi Ten,Melbourne,AU,2,1200,1600
Sushi Ten,Melbourne,AU,1,1200,1600
Sushi Ten,Melbourne,AU,0,1200,1600
Sushi Tetsu,London,GB,5,1700,2130
Sushi Tetsu,London,GB,4,1700,2130
Sushi Tetsu,London,GB,4,1200,1400
Sushi Tetsu,London,GB,3,1700,2130
Sushi Tetsu,London,GB,3,1200,1400
Sushi Tetsu,London,GB,2,1700,2130
Sushi Tetsu,London,GB,2,1200,1400
Sushi Tetsu,London,GB,1,1700,2130
Sushi Tetsu,London,GB,1,1200,1400
Sushi Time,Boston,US,6,1000,1800
Sushi Time,Boston,US,5,1000,1800
Sushi Time,Boston,US,4,1000,1800
Sushi Time,Boston,US,3,1000,1800
Sushi Time,Boston,US,2,1000,1800
Sushi Time,Boston,US,1,1000,1800
Sushi Time,Boston,US,0,1000,1800
Sushi Village,Birmingham,US,6,1200,2130
Sushi Village,Birmingham,US,5,1200,2230
Sushi Village,Birmingham,US,4,1700,2230
Sushi Village,Birmingham,US,4,1100,1530
Sushi Village,Birmingham,US,3,1700,2130
Sushi Village,Birmingham,US,3,1100,1530
Sushi Village,Birmingham,US,2,1700,2130
Sushi Village,Birmingham,US,2,1100,1530
Sushi Village,Birmingham,US,1,1700,2130
Sushi Village,Birmingham,US,1,1100,1530
Sushi Village,Birmingham,US,0,1700,2130
Sushi Village,Birmingham,US,0,1100,1530
Sushi Village,Birmingham,US,6,1200,2200
Sushi Village,Birmingham,US,5,1200,2300
Sushi Village,Birmingham,US,4,1700,2300
Sushi Village,Birmingham,US,4,1100,1530
Sushi Village,Birmingham,US,3,1700,2200
Sushi Village,Birmingham,US,3,1100,1530
Sushi Village,Birmingham,US,2,1700,2200
Sushi Village,Birmingham,US,2,1100,1530
Sushi Village,Birmingham,US,1,1700,2200
Sushi Village,Birmingham,US,1,1100,1530
Sushi Village,Birmingham,US,0,1700,2200
Sushi Village,Birmingham,US,0,1100,1530
Sushi Way,Las Vegas,US,6,1600,0100
Sushi Way,Las Vegas,US,5,1130,0200
Sushi Way,Las Vegas,US,4,1130,0200
Sushi Way,Las Vegas,US,3,1130,0200
Sushi Way,Las Vegas,US,2,1130,0200
Sushi Way,Las Vegas,US,1,1130,0200
Sushi Way,Las Vegas,US,0,1130,0200
Sushia Izakaya,Perth,AU,5,1800,0000
Sushia Izakaya,Perth,AU,4,1200,0000
Sushia Izakaya,Perth,AU,3,1200,2300
Sushia Izakaya,Perth,AU,2,1200,2300
Sushia Izakaya,Perth,AU,1,1200,2300
Sushia Izakaya,Perth,AU,0,1200,2300
Sushia,Perth,AU,5,1800,0000
Sushia,Perth,AU,4,1200,0000
Sushia,Perth,AU,3,1200,2300
Sushia,Perth,AU,2,1200,2300
Sushia,Perth,AU,1,1200,2300
Sushia,Perth,AU,0,1200,2300
Sushiholic,Phoenix,US,5,1100,0000
Sushiholic,Phoenix,US,4,1100,0000
Sushiholic,Phoenix,US,3,1100,0000
Sushiholic,Phoenix,US,2,1100,0000
Sushiholic,Phoenix,US,1,1100,0000
Sushiholic,Phoenix,US,0,1100,0000
SUSHISAMBA - Las Vegas,Las Vegas,US,6,1130,0100
SUSHISAMBA - Las Vegas,Las Vegas,US,5,1130,0200
SUSHISAMBA - Las Vegas,Las Vegas,US,4,1130,0200
SUSHISAMBA - Las Vegas,Las Vegas,US,3,1130,0200
SUSHISAMBA - Las Vegas,Las Vegas,US,2,1130,0100
SUSHISAMBA - Las Vegas,Las Vegas,US,1,1130,0100
SUSHISAMBA - Las Vegas,Las Vegas,US,0,1130,0100
Susie Wong,Melbourne,AU,5,1700,2300
Susie Wong,Melbourne,AU,4,1700,2300
Susie Wong,Melbourne,AU,3,1700,2300
Susie Wong,Melbourne,AU,2,1700,2300
Susie Wong,Melbourne,AU,1,1700,2300
Suspenders Restaurant & Bar,New York,US,6,1100,2200
Suspenders Restaurant & Bar,New York,US,5,1100,0200
Suspenders Restaurant & Bar,New York,US,4,1100,0200
Suspenders Restaurant & Bar,New York,US,3,1100,0200
Suspenders Restaurant & Bar,New York,US,2,1100,0200
Suspenders Restaurant & Bar,New York,US,1,1100,0000
Suspenders Restaurant & Bar,New York,US,0,1100,0000
Swaad Indian Cuisine,San Jose,US,6,1700,2130
Swaad Indian Cuisine,San Jose,US,5,1700,2200
Swaad Indian Cuisine,San Jose,US,5,1130,1500
Swaad Indian Cuisine,San Jose,US,4,1700,2200
Swaad Indian Cuisine,San Jose,US,4,1130,1500
Swaad Indian Cuisine,San Jose,US,3,1700,2130
Swaad Indian Cuisine,San Jose,US,3,1130,1500
Swaad Indian Cuisine,San Jose,US,2,1700,2130
Swaad Indian Cuisine,San Jose,US,2,1130,1500
Swaad Indian Cuisine,San Jose,US,1,1700,2130
Swaad Indian Cuisine,San Jose,US,1,1130,1500
Swaad Indian Cuisine,San Jose,US,0,1700,2130
Swaad Indian Cuisine,San Jose,US,0,1130,1500
Swashbucklers,Auckland,NZ,6,1100,0100
Swashbucklers,Auckland,NZ,5,1100,0100
Swashbucklers,Auckland,NZ,4,1100,0100
Swashbucklers,Auckland,NZ,3,1100,0100
Swashbucklers,Auckland,NZ,2,1100,0100
Swashbucklers,Auckland,NZ,1,1100,0100
Swashbucklers,Auckland,NZ,0,1100,0100
Sweatshop,Melbourne,AU,5,1900,0100
Sweatshop,Melbourne,AU,4,1700,0100
Sweatshop,Melbourne,AU,3,1700,0100
Sweet Bones Bakery Cafe,Braddon,AU,6,0830,1500
Sweet Bones Bakery Cafe,Braddon,AU,5,0730,1600
Sweet Bones Bakery Cafe,Braddon,AU,4,0730,1600
Sweet Bones Bakery Cafe,Braddon,AU,3,0730,1600
Sweet Bones Bakery Cafe,Braddon,AU,2,0730,1600
Sweet Bones Bakery Cafe,Braddon,AU,1,0730,1600
Sweet Bones Bakery Cafe,Braddon,AU,0,0730,1600
Sweet Caroline's Modern Kitchen & Bar,Boston,US,6,1500,0100
Sweet Caroline's Modern Kitchen & Bar,Boston,US,5,1500,0200
Sweet Caroline's Modern Kitchen & Bar,Boston,US,4,1500,0200
Sweet Caroline's Modern Kitchen & Bar,Boston,US,3,1500,0200
Sweet Caroline's Modern Kitchen & Bar,Boston,US,2,1500,0100
Sweet Caroline's Modern Kitchen & Bar,Boston,US,1,1500,0100
Sweet Caroline's Modern Kitchen & Bar,Boston,US,0,1500,0100
Sweet Cheeks,Boston,US,6,1130,2200
Sweet Cheeks,Boston,US,5,1130,2300
Sweet Cheeks,Boston,US,4,1130,2300
Sweet Cheeks,Boston,US,3,1130,2200
Sweet Cheeks,Boston,US,2,1130,2200
Sweet Cheeks,Boston,US,1,1130,2200
Sweet Cheeks,Boston,US,0,1130,2200
Sweet Chick,New York,US,6,1000,0200
Sweet Chick,New York,US,5,1000,0200
Sweet Chick,New York,US,4,1100,0200
Sweet Chick,New York,US,3,1100,0200
Sweet Chick,New York,US,2,1100,0200
Sweet Chick,New York,US,1,1100,0200
Sweet Chick,New York,US,0,1100,0200
Sweet Iron,Seattle,US,6,0800,1500
Sweet Iron,Seattle,US,5,0800,1500
Sweet Iron,Seattle,US,4,0700,1500
Sweet Iron,Seattle,US,3,0700,1500
Sweet Iron,Seattle,US,2,0700,1500
Sweet Iron,Seattle,US,1,0700,1500
Sweet Iron,Seattle,US,0,0700,1500
Sweet Lorraine's Fabulous Mac n' Brewz,Detroit,US,6,1100,2100
Sweet Lorraine's Fabulous Mac n' Brewz,Detroit,US,5,1100,2300
Sweet Lorraine's Fabulous Mac n' Brewz,Detroit,US,4,1100,2300
Sweet Lorraine's Fabulous Mac n' Brewz,Detroit,US,3,1100,2200
Sweet Lorraine's Fabulous Mac n' Brewz,Detroit,US,2,1100,2200
Sweet Lorraine's Fabulous Mac n' Brewz,Detroit,US,1,1100,2200
Sweet Lorraine's Fabulous Mac n' Brewz,Detroit,US,0,1100,2200
Sweet Lorraine's Fabulous Mac n' Cheez!,Detroit,US,6,1100,1500
Sweet Lorraine's Fabulous Mac n' Cheez!,Detroit,US,5,1100,1500
Sweet Lorraine's Fabulous Mac n' Cheez!,Detroit,US,4,1100,1500
Sweet Lorraine's Fabulous Mac n' Cheez!,Detroit,US,3,1100,1500
Sweet Lorraine's Fabulous Mac n' Cheez!,Detroit,US,2,1100,1500
Sweet Lorraine's Fabulous Mac n' Cheez!,Detroit,US,1,1100,1500
Sweet Lorraine's Fabulous Mac n' Cheez!,Detroit,US,0,1100,1500
Sweet Mango,San Jose,US,6,1630,2100
Sweet Mango,San Jose,US,6,1100,1430
Sweet Mango,San Jose,US,5,1630,2130
Sweet Mango,San Jose,US,5,1100,1430
Sweet Mango,San Jose,US,4,1630,2130
Sweet Mango,San Jose,US,4,1100,1430
Sweet Mango,San Jose,US,3,1630,2100
Sweet Mango,San Jose,US,3,1100,1430
Sweet Mango,San Jose,US,2,1630,2100
Sweet Mango,San Jose,US,2,1100,1430
Sweet Mango,San Jose,US,0,1630,2100
Sweet Mango,San Jose,US,0,1100,1430
Sweet Maple,San Francisco,US,6,0800,1500
Sweet Maple,San Francisco,US,5,0800,1500
Sweet Maple,San Francisco,US,4,0800,1500
Sweet Maple,San Francisco,US,3,0800,1500
Sweet Maple,San Francisco,US,2,0800,1500
Sweet Maple,San Francisco,US,1,0800,1500
Sweet Maple,San Francisco,US,0,0800,1500
Sweet Rice,Boston,US,6,1200,2130
Sweet Rice,Boston,US,5,1130,2200
Sweet Rice,Boston,US,4,1130,2200
Sweet Rice,Boston,US,3,1130,2130
Sweet Rice,Boston,US,2,1130,2130
Sweet Rice,Boston,US,1,1130,2130
Sweet Rice,Boston,US,0,1130,2130
Sweet Rice,Chicago,US,6,1200,2200
Sweet Rice,Chicago,US,5,1130,2230
Sweet Rice,Chicago,US,4,1130,2230
Sweet Rice,Chicago,US,3,1100,2200
Sweet Rice,Chicago,US,2,1100,2200
Sweet Rice,Chicago,US,1,1100,2200
Sweet Science,Brooklyn,US,6,1100,0200
Sweet Science,Brooklyn,US,5,1100,0400
Sweet Science,Brooklyn,US,4,1200,0400
Sweet Science,Brooklyn,US,3,1200,0400
Sweet Science,Brooklyn,US,2,1200,0200
Sweet Science,Brooklyn,US,1,1200,0200
Sweet Science,Brooklyn,US,0,1200,0200
Sweet Tea Restaurant,Birmingham,US,6,1100,1500
Sweet Tea Restaurant,Birmingham,US,4,1100,1900
Sweet Tea Restaurant,Birmingham,US,3,1100,1900
Sweet Tea Restaurant,Birmingham,US,2,1100,1900
Sweet Tea Restaurant,Birmingham,US,1,1100,1900
Sweet Tea Restaurant,Birmingham,US,0,1100,1900
Sweetgrass Food,Seattle,US,5,0800,1500
Sweetgrass Food,Seattle,US,4,0700,1900
Sweetgrass Food,Seattle,US,3,0700,1900
Sweetgrass Food,Seattle,US,2,0700,1900
Sweetgrass Food,Seattle,US,1,0700,1900
Sweetgrass Food,Seattle,US,0,0700,1900
sweetgreen,Boston,US,6,1030,2100
sweetgreen,Boston,US,5,1030,2100
sweetgreen,Boston,US,4,1030,2100
sweetgreen,Boston,US,3,1030,2100
sweetgreen,Boston,US,2,1030,2100
sweetgreen,Boston,US,1,1030,2100
sweetgreen,Boston,US,0,1030,2100
sweetgreen,Boston,US,6,1030,2200
sweetgreen,Boston,US,5,1030,2200
sweetgreen,Boston,US,4,1030,2200
sweetgreen,Boston,US,3,1030,2200
sweetgreen,Boston,US,2,1030,2200
sweetgreen,Boston,US,1,1030,2200
sweetgreen,Boston,US,0,1030,2200
sweetgreen,Boston,US,6,1030,2000
sweetgreen,Boston,US,5,1030,2200
sweetgreen,Boston,US,4,1030,2200
sweetgreen,Boston,US,3,1030,2200
sweetgreen,Boston,US,2,1030,2200
sweetgreen,Boston,US,1,1030,2200
sweetgreen,Boston,US,0,1030,2200
sweetgreen,Boston,US,6,1030,2200
sweetgreen,Boston,US,5,1030,2200
sweetgreen,Boston,US,4,1030,2200
sweetgreen,Boston,US,3,1030,2200
sweetgreen,Boston,US,2,1030,2200
sweetgreen,Boston,US,1,1030,2200
sweetgreen,Boston,US,0,1030,2200
sweetgreen,Boston,US,6,1030,2230
sweetgreen,Boston,US,5,1030,2230
sweetgreen,Boston,US,4,1030,2230
sweetgreen,Boston,US,3,1030,2230
sweetgreen,Boston,US,2,1030,2230
sweetgreen,Boston,US,1,1030,2230
sweetgreen,Boston,US,0,1030,2230
Sweetwater Tavern,Detroit,US,6,1100,0000
Sweetwater Tavern,Detroit,US,5,1100,0200
Sweetwater Tavern,Detroit,US,4,1100,0200
Sweetwater Tavern,Detroit,US,6,1200,0200
Sweetwater Tavern,Detroit,US,5,1100,0200
Sweetwater Tavern,Detroit,US,4,1100,0200
Sweetwater Tavern,Detroit,US,3,1100,0200
Sweetwater Tavern,Detroit,US,2,1100,0200
Sweetwater Tavern,Detroit,US,1,1100,0200
Sweetwater Tavern,Detroit,US,0,1100,0200
Swine,New York,US,6,1200,0000
Swine,New York,US,5,1200,0400
Swine,New York,US,4,1200,0400
Swine,New York,US,3,1630,0200
Swine,New York,US,2,1630,0200
Swine,New York,US,1,1630,0200
Swine,New York,US,0,1630,0200
Swiss Club Restaurant,Melbourne,AU,5,1800,0000
Swiss Club Restaurant,Melbourne,AU,4,1800,0000
Swiss Club Restaurant,Melbourne,AU,4,1200,1500
Swiss Club Restaurant,Melbourne,AU,3,1800,0000
Swiss Club Restaurant,Melbourne,AU,3,1200,1500
Swiss Club Restaurant,Melbourne,AU,2,1800,0000
Swiss Club Restaurant,Melbourne,AU,2,1200,1500
Swiss Club Restaurant,Melbourne,AU,1,1800,2300
Swiss Club Restaurant,Melbourne,AU,1,1200,1500
Swiss Club Restaurant,Melbourne,AU,0,1200,1500
Switch Restaurant & Wine Bar,Phoenix,US,6,1000,2200
Switch Restaurant & Wine Bar,Phoenix,US,5,1000,2300
Switch Restaurant & Wine Bar,Phoenix,US,4,1100,2300
Switch Restaurant & Wine Bar,Phoenix,US,3,1100,2200
Switch Restaurant & Wine Bar,Phoenix,US,2,1100,2200
Switch Restaurant & Wine Bar,Phoenix,US,1,1100,2200
Switch Restaurant & Wine Bar,Phoenix,US,0,1100,2200
Switchboard Cafe,Melbourne,AU,4,0700,1500
Switchboard Cafe,Melbourne,AU,3,0700,1530
Switchboard Cafe,Melbourne,AU,2,0700,1530
Switchboard Cafe,Melbourne,AU,1,0700,1530
Switchboard Cafe,Melbourne,AU,0,0700,1530
Sydney Mint Cafe,Sydney,AU,4,0800,1430
Sydney Mint Cafe,Sydney,AU,3,0800,1430
Sydney Mint Cafe,Sydney,AU,2,0800,1430
Sydney Mint Cafe,Sydney,AU,1,0800,1430
Sydney Mint Cafe,Sydney,AU,0,0800,1430
Symphony Sushi,Boston,US,6,1200,2200
Symphony Sushi,Boston,US,5,1130,2230
Symphony Sushi,Boston,US,4,1130,2230
Symphony Sushi,Boston,US,3,1130,2230
Symphony Sushi,Boston,US,2,1130,2230
Symphony Sushi,Boston,US,1,1130,2230
Symphony Sushi,Boston,US,0,1130,2230
Syrup Downtown,Denver,US,6,0730,1400
Syrup Downtown,Denver,US,5,0730,1400
Syrup Downtown,Denver,US,4,0700,1400
Syrup Downtown,Denver,US,3,0700,1400
Syrup Downtown,Denver,US,2,0700,1400
Syrup Downtown,Denver,US,1,0700,1400
Syrup Downtown,Denver,US,0,0700,1400
Szechuan Chili,San Jose,US,6,1700,2130
Szechuan Chili,San Jose,US,6,1100,1500
Szechuan Chili,San Jose,US,5,1700,2130
Szechuan Chili,San Jose,US,5,1100,1500
Szechuan Chili,San Jose,US,4,1700,2130
Szechuan Chili,San Jose,US,4,1100,1500
Szechuan Chili,San Jose,US,3,1700,2130
Szechuan Chili,San Jose,US,3,1100,1500
Szechuan Chili,San Jose,US,2,1700,2130
Szechuan Chili,San Jose,US,2,1100,1500
Szechuan Chili,San Jose,US,1,1700,2130
Szechuan Chili,San Jose,US,1,1100,1500
Szechuan Chili,San Jose,US,0,1700,2130
Szechuan Chili,San Jose,US,0,1100,1500
Szechuan Noodle Bowl,Seattle,US,6,1130,2100
Szechuan Noodle Bowl,Seattle,US,5,1130,2100
Szechuan Noodle Bowl,Seattle,US,4,1130,2100
Szechuan Noodle Bowl,Seattle,US,3,1130,2100
Szechuan Noodle Bowl,Seattle,US,2,1130,2100
Szechuan Noodle Bowl,Seattle,US,1,1130,2100
Szechwan Zen Restaurant,Perth,AU,4,1100,2100
Szechwan Zen Restaurant,Perth,AU,3,1100,2100
Szechwan Zen Restaurant,Perth,AU,2,1100,2100
Szechwan Zen Restaurant,Perth,AU,1,1100,2100
Szechwan Zen Restaurant,Perth,AU,0,1100,2100
Sömine,London,GB,6,0600,0600
Sömine,London,GB,5,0600,0600
Sömine,London,GB,4,0600,0600
Sömine,London,GB,3,0600,0600
Sömine,London,GB,2,0600,0600
Sömine,London,GB,1,0600,0600
Sömine,London,GB,0,0600,0600
T&R Burgers,Denver,US,6,1000,1900
T&R Burgers,Denver,US,5,1000,2200
T&R Burgers,Denver,US,4,1030,2200
T&R Burgers,Denver,US,3,1030,2200
T&R Burgers,Denver,US,2,1030,2200
T&R Burgers,Denver,US,1,1030,2200
T&R Burgers,Denver,US,0,1030,2200
T2B,Sydney,AU,6,0900,1800
T2B,Sydney,AU,5,0900,1800
T2B,Sydney,AU,4,0900,1830
T2B,Sydney,AU,3,0900,1830
T2B,Sydney,AU,2,0900,1830
T2B,Sydney,AU,1,0900,1830
T2B,Sydney,AU,0,0900,1830
Tabaq Restaurant,Chicago,US,6,0600,0600
Tabaq Restaurant,Chicago,US,5,0600,0600
Tabaq Restaurant,Chicago,US,4,0600,0600
Tabaq Restaurant,Chicago,US,3,0600,0600
Tabaq Restaurant,Chicago,US,2,0600,0600
Tabaq Restaurant,Chicago,US,1,0600,0600
Tabaq Restaurant,Chicago,US,0,0600,0600
Tabard Inn Restaurant,Washington,US,6,1730,2130
Tabard Inn Restaurant,Washington,US,6,1030,1430
Tabard Inn Restaurant,Washington,US,6,0700,0900
Tabard Inn Restaurant,Washington,US,5,1730,2200
Tabard Inn Restaurant,Washington,US,5,1030,1430
Tabard Inn Restaurant,Washington,US,5,0700,0900
Tabard Inn Restaurant,Washington,US,4,1730,2200
Tabard Inn Restaurant,Washington,US,4,1130,1430
Tabard Inn Restaurant,Washington,US,4,0700,1000
Tabard Inn Restaurant,Washington,US,3,1730,2200
Tabard Inn Restaurant,Washington,US,3,1130,1430
Tabard Inn Restaurant,Washington,US,3,0700,1000
Tabard Inn Restaurant,Washington,US,2,1730,2130
Tabard Inn Restaurant,Washington,US,2,1130,1430
Tabard Inn Restaurant,Washington,US,2,0700,1000
Tabard Inn Restaurant,Washington,US,1,1730,2130
Tabard Inn Restaurant,Washington,US,1,1130,1430
Tabard Inn Restaurant,Washington,US,1,0700,1000
Tabard Inn Restaurant,Washington,US,0,1730,2130
Tabard Inn Restaurant,Washington,US,0,1130,1430
Tabard Inn Restaurant,Washington,US,0,0700,1000
Taberna do Mercado,London,GB,6,1200,2000
Taberna do Mercado,London,GB,5,1200,2200
Taberna do Mercado,London,GB,4,1200,2200
Taberna do Mercado,London,GB,3,1200,2200
Taberna do Mercado,London,GB,2,1200,2200
Taberna do Mercado,London,GB,1,1200,2200
Taberna do Mercado,London,GB,0,1200,2200
Table 34,Las Vegas,US,5,1700,2130
Table 34,Las Vegas,US,4,1700,2130
Table 34,Las Vegas,US,4,1100,1430
Table 34,Las Vegas,US,3,1700,2130
Table 34,Las Vegas,US,3,1100,1430
Table 34,Las Vegas,US,2,1700,2130
Table 34,Las Vegas,US,2,1100,1430
Table 34,Las Vegas,US,1,1700,2130
